city,latitude,longitude,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Lahore,31.5497,74.3436,2026-05-21 21:00:00+00:00,3,313.83,0.0,5.7,96.28,8.38,30.42,61.77,26.87
Lahore,31.5497,74.3436,2026-05-21 22:00:00+00:00,3,290.63,0.0,4.95,94.87,8.29,27.24,52.99,28.25
Lahore,31.5497,74.3436,2026-05-21 23:00:00+00:00,3,276.48,0.0,4.43,94.4,7.82,25.07,46.49,29.77
Lahore,31.5497,74.3436,2026-05-22 00:00:00+00:00,2,266.68,0.0,4.09,94.59,7.35,23.63,41.68,30.84
Lahore,31.5497,74.3436,2026-05-22 01:00:00+00:00,2,264.06,0.0,4.22,92.55,6.8,22.53,37.52,31.87
Lahore,31.5497,74.3436,2026-05-22 02:00:00+00:00,2,279.26,0.11,5.03,89.54,6.27,22.36,35.77,32.85
Lahore,31.5497,74.3436,2026-05-22 03:00:00+00:00,2,299.59,0.48,5.49,90.04,5.7,23.12,36.35,31.71
Lahore,31.5497,74.3436,2026-05-22 04:00:00+00:00,2,304.1,0.69,4.7,99.48,4.98,24.79,39.19,29.08
Lahore,31.5497,74.3436,2026-05-22 05:00:00+00:00,3,299.13,0.48,3.45,117.35,4.65,29.08,45.92,27.53
Lahore,31.5497,74.3436,2026-05-22 06:00:00+00:00,3,291.02,0.31,2.54,135.92,4.61,35.56,55.04,26.69
Lahore,31.5497,74.3436,2026-05-22 07:00:00+00:00,3,185.98,0.12,0.91,134.72,3.56,33.1,76.89,10.7
Lahore,31.5497,74.3436,2026-05-22 08:00:00+00:00,3,164.32,0.08,0.6,128.9,2.79,33.44,88.25,7.73
Lahore,31.5497,74.3436,2026-05-22 09:00:00+00:00,3,158.01,0.08,0.59,126.51,2.5,33.12,90.87,7.15
Lahore,31.5497,74.3436,2026-05-22 10:00:00+00:00,3,162.52,0.1,0.78,125.86,2.42,33.73,92.65,8.31
Lahore,31.5497,74.3436,2026-05-22 11:00:00+00:00,3,175.01,0.13,1.26,124.67,2.48,34.74,93.45,11.2
Lahore,31.5497,74.3436,2026-05-22 12:00:00+00:00,3,191.11,0.14,2.05,122.78,2.64,35.65,94.59,14.07
Lahore,31.5497,74.3436,2026-05-22 13:00:00+00:00,3,245.17,0.13,5.18,116.48,3.09,37.45,96.59,26.62
Lahore,31.5497,74.3436,2026-05-22 14:00:00+00:00,3,332.92,0.02,9.51,108.47,3.87,40.34,99.46,48.09
Lahore,31.5497,74.3436,2026-05-22 15:00:00+00:00,4,418.18,0.0,12.23,101.75,4.76,43.53,102.74,68.71
Lahore,31.5497,74.3436,2026-05-22 16:00:00+00:00,4,477.47,0.0,13.53,96.73,5.64,45.8,103.79,85.59
Lahore,31.5497,74.3436,2026-05-22 17:00:00+00:00,4,521.52,0.0,13.61,93.43,6.45,49.18,106.11,95.75
Lahore,31.5497,74.3436,2026-05-22 18:00:00+00:00,4,547.66,0.0,12.94,89.67,6.94,52.31,106.64,94.51
Lahore,31.5497,74.3436,2026-05-22 19:00:00+00:00,3,544.79,0.0,11.61,84.45,6.71,49.81,97.84,77.98
Lahore,31.5497,74.3436,2026-05-22 20:00:00+00:00,3,554.24,0.0,10.73,77.68,6.22,49.03,92.19,70.96
Lahore,31.5497,74.3436,2026-05-22 21:00:00+00:00,3,575.54,0.0,10.25,70.68,5.68,49.6,89.92,70.07
Lahore,31.5497,74.3436,2026-05-22 22:00:00+00:00,4,608.79,0.0,10.26,63.63,6.14,50.31,87.67,69.33
Lahore,31.5497,74.3436,2026-05-22 23:00:00+00:00,4,641.74,0.0,10.14,58.8,6.86,52.13,85.99,66.75
Lahore,31.5497,74.3436,2026-05-23 00:00:00+00:00,4,654.79,0.0,9.57,60.09,7.63,53.83,84.62,57.71
Lahore,31.5497,74.3436,2026-05-23 01:00:00+00:00,4,600.12,0.01,8.04,71.34,7.31,50.92,79.97,44.81
Lahore,31.5497,74.3436,2026-05-23 02:00:00+00:00,3,564.33,0.23,7.3,75.75,6.12,46.43,75.36,41.56
Lahore,31.5497,74.3436,2026-05-23 03:00:00+00:00,3,546.29,0.7,6.49,85.59,5.84,44.72,74.25,39.74
Lahore,31.5497,74.3436,2026-05-23 04:00:00+00:00,3,378.43,0.4,3.63,124.07,6.01,41.92,73.55,26.21
Lahore,31.5497,74.3436,2026-05-23 05:00:00+00:00,3,309.56,0.26,2.3,139.91,5.26,43.18,79.11,22.52
Lahore,31.5497,74.3436,2026-05-23 06:00:00+00:00,4,286.97,0.2,1.76,149.15,4.93,46.74,87.8,22.08
Lahore,31.5497,74.3436,2026-05-23 07:00:00+00:00,4,194.16,0.11,0.88,138.73,4.52,40.01,102.04,10.95
Lahore,31.5497,74.3436,2026-05-23 08:00:00+00:00,3,163.51,0.08,0.66,133.07,3.89,34.6,96.87,7.74
Lahore,31.5497,74.3436,2026-05-23 09:00:00+00:00,3,155.27,0.08,0.65,132.38,3.21,30.37,83.79,7.09
Lahore,31.5497,74.3436,2026-05-23 10:00:00+00:00,3,154.07,0.08,0.7,133.9,2.79,27.34,71.91,7.04
Lahore,31.5497,74.3436,2026-05-23 11:00:00+00:00,3,157.1,0.08,0.86,134.94,2.71,25.79,63.13,7.68
Lahore,31.5497,74.3436,2026-05-23 12:00:00+00:00,3,163.75,0.08,1.21,136.41,2.93,24.86,56.51,8.59
Lahore,31.5497,74.3436,2026-05-23 13:00:00+00:00,3,196.37,0.1,3.04,129.42,3.41,25.45,53.28,15.1
Lahore,31.5497,74.3436,2026-05-23 14:00:00+00:00,3,252.1,0.02,5.71,115.86,3.94,27.56,54.32,25.5
Lahore,31.5497,74.3436,2026-05-23 15:00:00+00:00,3,303.7,0.0,7.14,105.3,4.35,29.74,56.86,34.31
Lahore,31.5497,74.3436,2026-05-23 16:00:00+00:00,3,345.52,0.0,8.11,94.27,4.47,31.23,58.37,42.89
Lahore,31.5497,74.3436,2026-05-23 17:00:00+00:00,3,397.82,0.0,9.23,82.08,4.29,33.42,61.05,51.2
Lahore,31.5497,74.3436,2026-05-23 18:00:00+00:00,3,444.43,0.0,10.22,70.74,3.85,35.5,63.77,56.91
Lahore,31.5497,74.3436,2026-05-23 19:00:00+00:00,3,465.46,0.0,10.51,61.06,3.22,36.33,64.44,59.31
Lahore,31.5497,74.3436,2026-05-23 20:00:00+00:00,3,472.87,0.0,10.0,54.83,2.76,36.78,64.4,59.8
Lahore,31.5497,74.3436,2026-05-23 21:00:00+00:00,3,473.52,0.0,9.17,51.06,2.47,36.91,63.62,59.73
Lahore,31.5497,74.3436,2026-05-23 22:00:00+00:00,3,468.16,0.0,8.31,49.11,2.27,36.55,61.97,58.9
Lahore,31.5497,74.3436,2026-05-23 23:00:00+00:00,3,459.5,0.0,7.6,49.52,2.2,35.99,60.27,57.2
Lahore,31.5497,74.3436,2026-05-24 00:00:00+00:00,3,454.88,0.0,7.16,51.62,2.34,35.45,58.71,56.99
Lahore,31.5497,74.3436,2026-05-24 01:00:00+00:00,3,452.1,0.02,7.0,53.51,2.78,34.15,56.43,56.54
Lahore,31.5497,74.3436,2026-05-24 02:00:00+00:00,3,468.09,0.47,7.18,53.34,3.24,33.61,55.84,55.43
Lahore,31.5497,74.3436,2026-05-24 03:00:00+00:00,3,489.29,1.12,7.17,63.35,3.97,34.55,57.59,53.16
Lahore,31.5497,74.3436,2026-05-24 04:00:00+00:00,3,364.67,0.54,4.3,111.8,8.99,32.52,59.05,33.95
Lahore,31.5497,74.3436,2026-05-24 05:00:00+00:00,3,341.84,0.38,3.2,134.95,9.56,39.22,71.39,31.85
Lahore,31.5497,74.3436,2026-05-24 06:00:00+00:00,4,329.35,0.29,2.56,154.55,9.43,48.42,88.14,31.49
Lahore,31.5497,74.3436,2026-05-24 07:00:00+00:00,4,216.43,0.16,1.4,155.58,8.66,42.33,106.19,15.85
Lahore,31.5497,74.3436,2026-05-24 08:00:00+00:00,4,165.93,0.11,0.84,142.65,6.2,38.02,113.06,9.81
Lahore,31.5497,74.3436,2026-05-24 09:00:00+00:00,4,151.25,0.09,0.68,136.1,5.06,37.44,118.18,8.41
Lahore,31.5497,74.3436,2026-05-24 10:00:00+00:00,4,144.54,0.08,0.63,133.15,4.33,37.18,121.77,7.74
Lahore,31.5497,74.3436,2026-05-24 11:00:00+00:00,4,139.2,0.07,0.66,130.97,3.64,35.37,118.59,7.28
Lahore,31.5497,74.3436,2026-05-24 12:00:00+00:00,4,141.23,0.06,0.83,131.45,3.31,34.24,112.96,7.56
Lahore,31.5497,74.3436,2026-05-24 13:00:00+00:00,4,182.67,0.09,2.96,119.96,3.35,35.6,108.54,17.22
Lahore,31.5497,74.3436,2026-05-24 14:00:00+00:00,4,255.67,0.02,6.01,102.5,3.64,39.22,107.68,30.11
Lahore,31.5497,74.3436,2026-05-24 15:00:00+00:00,4,330.69,0.0,7.96,90.62,3.97,43.88,110.18,39.39
Lahore,31.5497,74.3436,2026-05-24 16:00:00+00:00,4,382.62,0.0,8.83,82.56,4.11,47.36,111.1,44.53
Lahore,31.5497,74.3436,2026-05-24 17:00:00+00:00,4,410.9,0.0,8.7,80.39,4.2,49.54,110.45,46.55
Lahore,31.5497,74.3436,2026-05-24 18:00:00+00:00,4,425.62,0.0,8.44,83.59,4.36,49.41,105.86,48.07
Lahore,31.5497,74.3436,2026-05-24 19:00:00+00:00,3,400.46,0.0,7.27,93.37,4.84,44.61,95.21,47.58
Lahore,31.5497,74.3436,2026-05-24 20:00:00+00:00,3,408.55,0.0,7.42,85.96,4.6,41.32,85.16,53.38
Lahore,31.5497,74.3436,2026-05-24 21:00:00+00:00,3,418.69,0.0,7.68,77.87,4.26,38.7,77.77,59.25
Lahore,31.5497,74.3436,2026-05-24 22:00:00+00:00,3,432.7,0.0,8.16,68.69,3.85,36.89,72.16,63.98
Lahore,31.5497,74.3436,2026-05-24 23:00:00+00:00,3,462.49,0.0,9.08,58.91,3.43,36.47,68.76,68.04
Lahore,31.5497,74.3436,2026-05-25 00:00:00+00:00,3,501.22,0.0,10.19,50.03,3.08,36.63,66.74,71.08
Lahore,31.5497,74.3436,2026-05-25 01:00:00+00:00,3,540.84,0.05,11.49,41.85,2.85,36.38,64.9,72.21
Lahore,31.5497,74.3436,2026-05-25 02:00:00+00:00,3,597.51,1.17,11.83,39.84,3.04,36.88,65.86,71.21
Lahore,31.5497,74.3436,2026-05-25 03:00:00+00:00,3,646.99,2.41,11.37,52.09,3.57,39.02,69.61,68.38
Lahore,31.5497,74.3436,2026-05-25 04:00:00+00:00,3,487.21,1.08,7.24,105.98,6.57,37.07,69.56,54.54
Lahore,31.5497,74.3436,2026-05-25 05:00:00+00:00,4,453.17,0.59,4.98,147.84,7.87,47.24,79.45,48.01
Lahore,31.5497,74.3436,2026-05-25 06:00:00+00:00,5,442.33,0.37,3.74,185.17,8.9,60.34,91.38,44.68
Lahore,31.5497,74.3436,2026-05-25 07:00:00+00:00,4,234.93,0.16,1.43,170.98,6.82,34.93,66.78,17.44
Lahore,31.5497,74.3436,2026-05-25 08:00:00+00:00,4,184.0,0.1,0.89,159.83,4.7,27.62,57.36,11.06
Lahore,31.5497,74.3436,2026-05-25 09:00:00+00:00,4,173.53,0.08,0.83,157.31,4.16,25.67,52.73,9.82
Lahore,31.5497,74.3436,2026-05-25 10:00:00+00:00,4,171.69,0.08,0.89,157.41,4.1,25.0,50.33,9.55
Lahore,31.5497,74.3436,2026-05-25 11:00:00+00:00,4,173.71,0.09,1.05,157.74,4.25,24.94,48.93,9.83
Lahore,31.5497,74.3436,2026-05-25 12:00:00+00:00,4,178.35,0.09,1.39,157.79,4.51,24.93,47.88,10.25
Lahore,31.5497,74.3436,2026-05-25 13:00:00+00:00,4,220.44,0.1,3.74,144.14,4.95,26.03,48.32,18.2
Lahore,31.5497,74.3436,2026-05-25 14:00:00+00:00,3,295.48,0.02,6.93,123.8,5.53,28.32,51.18,30.17
Lahore,31.5497,74.3436,2026-05-25 15:00:00+00:00,3,365.48,0.0,8.55,108.5,5.99,30.85,55.03,39.54
Lahore,31.5497,74.3436,2026-05-25 16:00:00+00:00,3,415.93,0.0,9.46,97.06,6.22,32.45,57.33,46.07
Lahore,31.5497,74.3436,2026-05-25 17:00:00+00:00,3,463.48,0.0,10.18,90.29,6.51,34.0,59.54,50.96
Lahore,31.5497,74.3436,2026-05-25 18:00:00+00:00,3,508.23,0.0,10.9,84.48,6.65,35.25,60.9,54.5
Lahore,31.5497,74.3436,2026-05-25 19:00:00+00:00,3,537.75,0.0,11.27,77.01,6.32,35.67,60.22,56.95
Lahore,31.5497,74.3436,2026-05-25 20:00:00+00:00,3,565.68,0.0,11.21,68.32,5.77,36.32,60.17,60.03
Lahore,31.5497,74.3436,2026-05-25 21:00:00+00:00,3,583.91,0.0,10.7,61.62,5.3,36.82,60.54,62.56
Lahore,31.5497,74.3436,2026-05-25 22:00:00+00:00,3,580.91,0.0,9.71,58.99,5.13,36.61,60.15,62.31
Lahore,31.5497,74.3436,2026-05-25 23:00:00+00:00,3,577.51,0.0,8.85,61.15,5.58,36.08,58.71,60.56
Lahore,31.5497,74.3436,2026-05-26 00:00:00+00:00,3,605.95,0.0,8.96,64.34,6.7,36.45,58.34,62.86
Lahore,31.5497,74.3436,2026-05-26 01:00:00+00:00,3,624.22,0.03,9.23,72.0,8.64,35.9,57.55,62.26
Lahore,31.5497,74.3436,2026-05-26 02:00:00+00:00,3,632.17,0.52,9.29,76.23,8.94,35.21,57.0,59.79
Lahore,31.5497,74.3436,2026-05-26 03:00:00+00:00,3,623.58,0.97,8.39,93.77,9.03,37.23,59.96,54.68
Lahore,31.5497,74.3436,2026-05-26 04:00:00+00:00,3,543.8,0.74,6.31,130.08,11.23,41.32,66.58,44.55
Lahore,31.5497,74.3436,2026-05-26 05:00:00+00:00,4,479.7,0.5,4.63,160.99,13.04,50.25,79.49,39.0
Lahore,31.5497,74.3436,2026-05-26 06:00:00+00:00,5,438.53,0.36,3.6,186.1,14.22,60.96,95.28,36.24
Lahore,31.5497,74.3436,2026-05-26 07:00:00+00:00,4,222.64,0.16,1.47,179.57,9.98,35.96,66.0,13.48
Lahore,31.5497,74.3436,2026-05-26 08:00:00+00:00,4,170.7,0.1,0.92,167.09,6.35,28.04,56.94,8.63
Lahore,31.5497,74.3436,2026-05-26 09:00:00+00:00,4,159.08,0.09,0.88,162.53,5.3,26.25,56.42,7.81
Lahore,31.5497,74.3436,2026-05-26 10:00:00+00:00,4,164.45,0.11,1.18,159.97,5.01,26.64,58.3,9.58
Lahore,31.5497,74.3436,2026-05-26 11:00:00+00:00,4,182.53,0.16,1.81,156.31,5.08,28.02,60.06,13.46
Lahore,31.5497,74.3436,2026-05-26 12:00:00+00:00,4,205.04,0.17,2.77,152.5,5.3,29.22,60.43,16.99
Lahore,31.5497,74.3436,2026-05-26 13:00:00+00:00,4,244.92,0.13,4.61,143.46,5.55,30.86,60.41,23.08
Lahore,31.5497,74.3436,2026-05-26 14:00:00+00:00,3,300.16,0.02,6.55,131.89,5.83,33.25,60.99,30.86
Lahore,31.5497,74.3436,2026-05-26 15:00:00+00:00,3,352.72,0.0,7.35,124.0,6.29,35.95,62.1,37.47
Lahore,31.5497,74.3436,2026-05-26 16:00:00+00:00,3,407.95,0.0,8.37,115.41,6.74,38.32,62.8,44.54
Lahore,31.5497,74.3436,2026-05-26 17:00:00+00:00,3,487.02,0.0,10.0,106.15,7.16,41.62,66.45,52.56
Lahore,31.5497,74.3436,2026-05-26 18:00:00+00:00,3,559.17,0.0,11.48,96.55,7.26,44.56,70.3,59.02
Lahore,31.5497,74.3436,2026-05-26 19:00:00+00:00,3,604.32,0.0,12.11,86.47,6.77,46.14,71.76,63.86
Lahore,31.5497,74.3436,2026-05-26 20:00:00+00:00,3,636.74,0.0,11.9,76.43,5.99,47.88,73.42,66.99
Lahore,31.5497,74.3436,2026-05-26 21:00:00+00:00,3,659.2,0.0,11.26,66.89,5.1,49.61,75.33,68.19
Lahore,31.5497,74.3436,2026-05-26 22:00:00+00:00,4,658.59,0.0,10.34,57.73,4.22,50.31,76.03,66.9
Lahore,31.5497,74.3436,2026-05-26 23:00:00+00:00,4,654.12,0.0,9.56,52.84,3.73,50.79,76.8,66.34
Lahore,31.5497,74.3436,2026-05-27 00:00:00+00:00,4,642.5,0.0,8.91,50.7,3.52,51.07,77.38,66.41
Lahore,31.5497,74.3436,2026-05-27 01:00:00+00:00,4,628.11,0.03,8.48,49.27,3.51,50.31,76.92,64.86
Lahore,31.5497,74.3436,2026-05-27 02:00:00+00:00,4,634.68,0.58,8.49,52.75,4.12,50.08,77.94,60.35
Lahore,31.5497,74.3436,2026-05-27 03:00:00+00:00,4,660.58,1.23,8.89,71.93,5.25,52.39,82.13,56.09
Lahore,31.5497,74.3436,2026-05-27 04:00:00+00:00,4,523.55,0.65,5.86,129.69,8.69,51.1,82.11,39.94
Lahore,31.5497,74.3436,2026-05-27 05:00:00+00:00,4,479.03,0.45,4.33,159.19,9.04,57.56,89.91,35.98
Lahore,31.5497,74.3436,2026-05-27 06:00:00+00:00,5,453.14,0.34,3.51,183.92,9.07,66.87,101.07,34.17
Lahore,31.5497,74.3436,2026-05-27 07:00:00+00:00,4,214.47,0.13,1.14,168.55,5.94,36.98,71.53,11.39
Lahore,31.5497,74.3436,2026-05-27 08:00:00+00:00,4,158.81,0.08,0.67,151.64,3.39,28.89,68.37,7.18
Lahore,31.5497,74.3436,2026-05-27 09:00:00+00:00,4,141.87,0.08,0.62,143.05,2.9,28.12,75.22,6.1
Lahore,31.5497,74.3436,2026-05-27 10:00:00+00:00,3,134.86,0.08,0.68,138.26,2.86,29.13,84.31,5.81
Lahore,31.5497,74.3436,2026-05-27 11:00:00+00:00,3,134.77,0.09,0.87,134.86,2.95,30.36,90.33,6.33
Lahore,31.5497,74.3436,2026-05-27 12:00:00+00:00,3,137.93,0.09,1.23,131.46,3.02,30.87,91.53,7.08
Lahore,31.5497,74.3436,2026-05-27 13:00:00+00:00,3,190.15,0.14,4.3,116.06,3.24,31.77,87.55,16.88
Lahore,31.5497,74.3436,2026-05-27 14:00:00+00:00,3,286.96,0.03,8.85,94.69,3.68,33.99,86.13,30.75
Lahore,31.5497,74.3436,2026-05-27 15:00:00+00:00,3,384.27,0.0,11.73,79.1,4.17,37.01,88.74,41.66
Lahore,31.5497,74.3436,2026-05-27 16:00:00+00:00,3,467.64,0.0,13.57,68.89,4.6,39.95,91.88,52.63
Lahore,31.5497,74.3436,2026-05-27 17:00:00+00:00,3,535.7,0.0,14.67,64.29,5.07,43.52,97.2,65.64
Lahore,31.5497,74.3436,2026-05-27 18:00:00+00:00,4,580.24,0.0,15.29,62.81,5.49,46.78,102.21,79.32
Lahore,31.5497,74.3436,2026-05-27 19:00:00+00:00,4,581.97,0.0,14.8,63.82,5.73,48.63,104.48,89.4
Lahore,31.5497,74.3436,2026-05-27 20:00:00+00:00,4,573.02,0.0,13.54,65.69,5.9,50.49,106.55,98.49
Lahore,31.5497,74.3436,2026-05-27 21:00:00+00:00,4,554.67,0.0,11.94,68.36,6.02,53.16,109.24,107.71
Lahore,31.5497,74.3436,2026-05-27 22:00:00+00:00,4,531.96,0.0,10.37,70.79,6.06,55.3,110.85,114.54
Lahore,31.5497,74.3436,2026-05-27 23:00:00+00:00,4,520.95,0.0,9.38,71.99,6.0,56.98,111.99,121.28
Lahore,31.5497,74.3436,2026-05-28 00:00:00+00:00,4,538.87,0.0,9.16,67.78,5.5,58.74,112.83,123.3
Lahore,31.5497,74.3436,2026-05-28 01:00:00+00:00,4,574.54,0.02,9.42,57.41,4.38,57.48,109.52,100.45
Lahore,31.5497,74.3436,2026-05-28 02:00:00+00:00,4,645.0,0.58,10.27,51.56,4.04,55.47,107.11,83.89
Lahore,31.5497,74.3436,2026-05-28 03:00:00+00:00,4,725.21,1.57,10.84,61.09,4.28,59.1,111.97,72.61
Lahore,31.5497,74.3436,2026-05-28 04:00:00+00:00,4,582.39,0.92,7.53,109.69,6.76,60.05,120.3,53.46
Lahore,31.5497,74.3436,2026-05-28 05:00:00+00:00,4,521.34,0.57,5.36,147.58,7.95,68.21,130.49,44.29
Lahore,31.5497,74.3436,2026-05-28 06:00:00+00:00,5,472.12,0.37,3.9,177.8,8.1,77.01,138.18,40.6
Lahore,31.5497,74.3436,2026-05-28 07:00:00+00:00,4,221.15,0.15,1.39,163.58,6.3,48.8,112.09,14.93
Lahore,31.5497,74.3436,2026-05-28 08:00:00+00:00,4,170.7,0.1,0.97,153.31,5.52,40.8,99.71,10.46
Lahore,31.5497,74.3436,2026-05-28 09:00:00+00:00,4,162.88,0.09,1.04,151.33,5.8,39.75,97.71,10.59
Lahore,31.5497,74.3436,2026-05-28 10:00:00+00:00,4,171.97,0.1,1.56,150.33,6.21,40.0,95.72,13.59
Lahore,31.5497,74.3436,2026-05-28 11:00:00+00:00,4,192.65,0.13,2.47,147.64,6.47,40.13,90.59,18.55
Lahore,31.5497,74.3436,2026-05-28 12:00:00+00:00,4,216.71,0.12,3.76,143.8,6.56,39.42,83.55,23.08
Lahore,31.5497,74.3436,2026-05-28 13:00:00+00:00,3,236.66,0.06,5.02,139.36,6.36,37.62,76.23,26.55
Lahore,31.5497,74.3436,2026-05-28 14:00:00+00:00,3,249.22,0.01,5.66,137.84,6.29,35.5,69.75,29.24
Lahore,31.5497,74.3436,2026-05-28 15:00:00+00:00,3,253.26,0.0,5.57,135.87,6.51,33.02,62.04,32.18
Lahore,31.5497,74.3436,2026-05-28 16:00:00+00:00,3,239.95,0.0,4.87,133.64,7.17,31.52,54.72,34.37
Lahore,31.5497,74.3436,2026-05-28 17:00:00+00:00,3,255.18,0.0,4.65,134.59,8.65,37.67,57.36,39.06
Lahore,31.5497,74.3436,2026-05-28 18:00:00+00:00,4,286.68,0.0,4.46,140.72,10.62,50.04,67.5,42.39
Lahore,31.5497,74.3436,2026-05-28 19:00:00+00:00,4,316.27,0.0,4.02,146.53,12.26,62.52,78.44,42.66
Lahore,31.5497,74.3436,2026-05-28 20:00:00+00:00,4,349.2,0.0,3.57,151.39,13.58,73.72,89.27,43.44
Lahore,31.5497,74.3436,2026-05-28 21:00:00+00:00,5,384.26,0.0,3.21,153.81,14.69,83.64,99.6,45.18
Lahore,31.5497,74.3436,2026-05-28 22:00:00+00:00,5,415.77,0.0,2.98,151.76,14.91,91.58,108.07,47.21
Lahore,31.5497,74.3436,2026-05-28 23:00:00+00:00,5,445.07,0.0,2.88,146.8,14.21,97.85,114.53,50.19
Lahore,31.5497,74.3436,2026-05-29 00:00:00+00:00,5,471.07,0.0,2.91,139.79,13.05,102.58,119.12,53.43
Lahore,31.5497,74.3436,2026-05-29 01:00:00+00:00,5,492.82,0.0,3.24,130.22,11.91,104.8,120.97,56.23
Lahore,31.5497,74.3436,2026-05-29 02:00:00+00:00,5,525.05,0.1,4.25,123.4,11.89,107.41,124.12,57.02
Lahore,31.5497,74.3436,2026-05-29 03:00:00+00:00,5,553.0,0.35,5.01,129.21,12.91,110.0,128.44,54.52
Lahore,31.5497,74.3436,2026-05-29 04:00:00+00:00,5,531.48,0.37,3.97,154.06,14.19,110.13,131.97,46.76
Lahore,31.5497,74.3436,2026-05-29 05:00:00+00:00,5,503.7,0.31,3.14,172.67,12.91,109.13,133.81,41.65
Lahore,31.5497,74.3436,2026-05-29 06:00:00+00:00,5,469.6,0.24,2.54,188.61,11.73,109.55,137.87,38.53
Lahore,31.5497,74.3436,2026-05-29 07:00:00+00:00,4,288.97,0.13,1.33,173.75,6.65,65.43,95.45,20.87
Lahore,31.5497,74.3436,2026-05-29 08:00:00+00:00,4,204.33,0.08,0.96,161.34,3.7,39.64,63.7,12.74
Lahore,31.5497,74.3436,2026-05-29 09:00:00+00:00,4,181.89,0.05,0.97,157.31,2.88,32.21,53.82,10.88
Lahore,31.5497,74.3436,2026-05-29 10:00:00+00:00,4,178.04,0.04,1.16,157.5,2.7,30.11,51.21,10.97
Lahore,31.5497,74.3436,2026-05-29 11:00:00+00:00,4,192.51,0.07,1.66,159.82,3.42,33.65,55.14,13.34
Lahore,31.5497,74.3436,2026-05-29 12:00:00+00:00,4,234.69,0.08,2.74,167.33,5.32,44.63,66.08,17.7
Lahore,31.5497,74.3436,2026-05-29 13:00:00+00:00,4,294.72,0.05,4.4,173.3,7.22,57.95,77.18,22.82
Lahore,31.5497,74.3436,2026-05-29 14:00:00+00:00,4,342.32,0.01,5.41,175.48,8.28,66.96,83.73,27.59
Lahore,31.5497,74.3436,2026-05-29 15:00:00+00:00,4,356.19,0.0,5.01,173.21,8.83,69.33,84.36,31.54
Lahore,31.5497,74.3436,2026-05-29 16:00:00+00:00,4,330.3,0.0,4.35,162.01,9.14,62.35,76.11,32.66
Lahore,31.5497,74.3436,2026-05-29 17:00:00+00:00,4,309.24,0.0,4.13,155.19,9.55,54.48,68.47,33.15
Lahore,31.5497,74.3436,2026-05-29 18:00:00+00:00,4,298.09,0.0,3.99,150.52,9.78,49.14,64.04,32.89
Lahore,31.5497,74.3436,2026-05-29 19:00:00+00:00,4,290.41,0.0,3.62,146.39,9.51,46.32,62.35,31.92
Lahore,31.5497,74.3436,2026-05-29 20:00:00+00:00,4,289.81,0.0,3.08,142.53,9.05,46.11,63.12,32.09
Lahore,31.5497,74.3436,2026-05-29 21:00:00+00:00,3,297.7,0.0,2.68,137.34,8.6,48.01,65.76,33.76
Lahore,31.5497,74.3436,2026-05-29 22:00:00+00:00,4,309.05,0.0,2.47,131.28,8.39,50.74,68.86,35.96
Lahore,31.5497,74.3436,2026-05-29 23:00:00+00:00,4,325.92,0.0,2.4,124.92,8.44,54.04,72.21,37.77
Lahore,31.5497,74.3436,2026-05-30 00:00:00+00:00,4,346.26,0.0,2.43,118.76,8.63,58.03,75.67,37.99
Lahore,31.5497,74.3436,2026-05-30 01:00:00+00:00,4,367.69,0.0,2.73,114.05,9.07,61.63,77.89,36.32
Lahore,31.5497,74.3436,2026-05-30 02:00:00+00:00,4,397.08,0.08,3.64,112.55,10.54,66.11,80.38,35.7
Lahore,31.5497,74.3436,2026-05-30 03:00:00+00:00,4,421.42,0.25,4.53,115.67,12.6,71.21,83.04,35.65
Lahore,31.5497,74.3436,2026-05-30 04:00:00+00:00,4,407.62,0.34,4.37,122.14,12.32,63.58,71.34,30.68
Lahore,31.5497,74.3436,2026-05-30 05:00:00+00:00,3,368.63,0.33,3.22,131.85,8.91,46.64,51.47,23.66
Lahore,31.5497,74.3436,2026-05-30 06:00:00+00:00,4,330.38,0.26,2.16,142.17,6.14,39.51,43.16,18.21
Lahore,31.5497,74.3436,2026-05-30 07:00:00+00:00,4,269.94,0.17,1.27,151.36,3.84,30.62,34.89,11.93
Lahore,31.5497,74.3436,2026-05-30 08:00:00+00:00,4,228.92,0.13,0.96,150.97,2.79,24.88,30.72,9.77
Lahore,31.5497,74.3436,2026-05-30 09:00:00+00:00,4,209.17,0.12,0.91,150.71,2.52,22.41,29.17,9.47
Lahore,31.5497,74.3436,2026-05-30 10:00:00+00:00,4,195.31,0.1,0.86,150.88,2.28,20.25,27.6,9.19
Lahore,31.5497,74.3436,2026-05-30 11:00:00+00:00,4,190.87,0.08,0.96,150.63,2.24,19.67,27.39,9.56
Lahore,31.5497,74.3436,2026-05-30 12:00:00+00:00,4,192.4,0.06,1.2,150.52,2.35,19.9,27.86,10.36
Lahore,31.5497,74.3436,2026-05-30 13:00:00+00:00,4,211.66,0.05,2.29,145.14,2.59,20.91,29.4,15.36
Lahore,31.5497,74.3436,2026-05-30 14:00:00+00:00,3,244.84,0.01,3.75,137.13,3.06,22.81,32.03,23.14
Lahore,31.5497,74.3436,2026-05-30 15:00:00+00:00,3,276.94,0.0,4.56,131.8,3.77,25.18,35.05,30.35
